species,year,annual,cumulative,case
CO2 in air,2058,4567.364755749484,246416.1225748464,REF
CO2 in air,2059,4512.454943137569,250928.57751798397,REF
CO2 in air,2060,4457.329079548335,255385.9065975323,REF
CO2 in air,2061,4401.982638319253,259787.88923585156,REF
CO2 in air,2062,4346.410970790333,264134.3002066419,REF
CO2 in air,2063,4290.60930289433,268424.9095095362,REF
CO2 in air,2064,4234.572731643298,272659.4822411795,REF
CO2 in air,2065,6372.598905417259,279032.08114659676,REF
CO2 in air,2066,4121.774600672678,283153.85574726947,REF
CO2 in air,2067,4065.0025571925744,287218.85830446205,REF
CO2 in air,2068,4007.974634988931,291226.832939451,REF
CO2 in air,2069,3950.685229729076,295177.51816918,REF
CO2 in air,2070,3893.1285845458337,299070.6467537259,REF
CO2 in air,2071,3835.298785594099,302905.94553931995,REF
CO2 in air,2072,3777.189757426328,306683.1352967463,REF
CO2 in air,2073,3718.795258166818,310401.9305549131,REF
CO2 in air,2074,3660.1088744601498,314062.0394293733,REF
CO2 in air,2075,3548.1916260836647,317610.2310554569,REF
CO2 in air,2076,0.0,317610.2310554569,REF
CO2 in air,2077,0.0,317610.2310554569,REF
CO2 in air,2078,0.0,317610.2310554569,REF
CO2 in air,2079,0.0,317610.2310554569,REF
CO2 in air,2080,0.0,317610.2310554569,REF
CO2 in air,2081,0.0,317610.2310554569,REF
CO2 in air,2082,0.0,317610.2310554569,REF
CO2 in air,2083,0.0,317610.2310554569,REF
CO2 in air,2084,0.0,317610.2310554569,REF
CO2 in air,2085,0.0,317610.2310554569,REF
CO2 in air,2086,0.0,317610.2310554569,REF
CO2 in air,2087,0.0,317610.2310554569,REF
CO2 in air,2088,0.0,317610.2310554569,REF
CO2 in air,2089,0.0,317610.2310554569,REF
CO2 in air,2090,0.0,317610.2310554569,REF
CO2 in air,2091,0.0,317610.2310554569,REF
CO2 in air,2092,0.0,317610.2310554569,REF
CO2 in air,2093,0.0,317610.2310554569,REF
CO2 in air,2094,0.0,317610.2310554569,REF
CO2 in air,2095,0.0,317610.2310554569,REF
CO2 in air,2096,0.0,317610.2310554569,REF
CO2 in air,2097,0.0,317610.2310554569,REF
CO2 in air,2098,0.0,317610.2310554569,REF
CO2 in air,2099,0.0,317610.2310554569,REF
CO2 in air,2100,0.0,317610.2310554569,REF
CO2 in air,2101,0.0,317610.2310554569,REF
CO2 in air,2102,0.0,317610.2310554569,REF
CO2 in air,2103,0.0,317610.2310554569,REF
CO2 in air,2104,0.0,317610.2310554569,REF
CO2 in air,2105,0.0,317610.2310554569,REF
CO2 in air,2106,0.0,317610.2310554569,REF
CO2 in air,2107,0.0,317610.2310554569,REF
CO2 in air,2108,0.0,317610.2310554569,REF
CO2 in air,2109,0.0,317610.2310554569,REF
CO2 in air,2110,0.0,317610.2310554569,REF
CO2 in air,2111,0.0,317610.2310554569,REF
CO2 in air,2112,0.0,317610.2310554569,REF
CO2 in air,2113,0.0,317610.2310554569,REF
CO2 in air,2114,0.0,317610.2310554569,REF
CO2 in air,2115,0.0,317610.2310554569,REF
CO2 in air,2116,0.0,317610.2310554569,REF
CO2 in air,2117,0.0,317610.2310554569,REF
CO2 in air,2118,0.0,317610.2310554569,REF
CO2 in air,2119,0.0,317610.2310554569,REF
CO2 in air,2120,0.0,317610.2310554569,REF
CO2 in air,2121,0.0,317610.2310554569,REF
CO2 in air,2122,0.0,317610.2310554569,REF
CO2 in air,2123,0.0,317610.2310554569,REF
CO2 in air,2124,0.0,317610.2310554569,REF
Fossil CH4,2025,19467.72747158369,19467.72747158369,REF
Fossil CH4,2026,90319.22143059332,109786.94890217701,REF
Fossil CH4,2027,85852.36011582323,195639.30901800026,REF
Fossil CH4,2028,81317.88850819391,276957.19752619416,REF
Fossil CH4,2029,76783.47103901718,353740.66856521135,REF
Fossil CH4,2030,72316.76739671768,426057.43596192903,REF
Fossil CH4,2031,67782.50391531874,493839.9398772478,REF
Fossil CH4,2032,63248.346979229456,557088.2868564773,REF
Fossil CH4,2033,58781.95712099427,615870.2439774715,REF
Fossil CH4,2034,54248.08225256579,670118.3262300373,REF
Fossil CH4,2035,49714.392140882046,719832.7183709193,REF
Fossil CH4,2036,45248.54934743181,765081.2677183511,REF
Fossil CH4,2037,40715.33063207344,805796.5983504246,REF
Fossil CH4,2038,36182.41123761848,841979.0095880431,REF
Fossil CH4,2039,31717.457554550223,873696.4671425932,REF
Fossil CH4,2040,27185.284861428445,900881.7520040218,REF
Fossil CH4,2041,26601.478944677063,927483.2309486988,REF
Fossil CH4,2042,26017.5914852464,953500.8224339451,REF
Fossil CH4,2043,25433.619286764624,978934.4417207098,REF
Fossil CH4,2044,24849.55922528509,1003784.0009459949,REF
Fossil CH4,2045,26446.610289526707,1030230.6112355216,REF
Fossil CH4,2046,24063.741437815424,1054294.352673337,REF
Fossil CH4,2047,23861.886949386,1078156.239622723,REF
Fossil CH4,2048,23659.830325872033,1101816.069948595,REF
Fossil CH4,2049,23457.55597494031,1125273.6259235353,REF
Fossil CH4,2050,23255.047127313715,1148528.673050849,REF
Fossil CH4,2051,23235.338310481075,1171764.0113613303,REF
Fossil CH4,2052,23215.29083247292,1194979.302193803,REF
Fossil CH4,2053,23194.874996971965,1218174.177190775,REF
Fossil CH4,2054,23174.058503860095,1241348.2356946352,REF
Fossil CH4,2055,23152.80622093184,1264501.041915567,REF
Fossil CH4,2056,23146.87709012954,1287647.9190056964,REF
Fossil CH4,2057,23140.423585164575,1310788.342590861,REF
Fossil CH4,2058,23133.399330223743,1333921.741921085,REF
Fossil CH4,2059,23125.753848002605,1357047.4957690875,REF
Fossil CH4,2060,23117.43219696827,1380164.9279660557,REF
Fossil CH4,2061,23108.37457654168,1403273.3025425973,REF
Fossil CH4,2062,23098.51589736209,1426371.8184399595,REF
Fossil CH4,2063,23087.78531354551,1449459.603753505,REF
Fossil CH4,2064,23076.10571357609,1472535.7094670811,REF
Fossil CH4,2065,24848.08259330416,1497383.7920603852,REF
Fossil CH4,2066,23049.556317141367,1520433.3483775265,REF
Fossil CH4,2067,23034.49573290166,1543467.8441104284,REF
Fossil CH4,2068,23018.103185931963,1566485.9472963603,REF
Fossil CH4,2069,23000.260877036297,1589486.2081733965,REF
Fossil CH4,2070,22980.840588821386,1612467.0487622179,REF
Fossil CH4,2071,22959.702764307985,1635426.751526526,REF
Fossil CH4,2072,22936.69550405444,1658363.4470305804,REF
Fossil CH4,2073,22911.65347458548,1681275.1005051658,REF
Fossil CH4,2074,22884.39672028212,1704159.497225448,REF
Fossil CH4,2075,22834.14909392616,1726993.6463193742,REF
Fossil CH4,2076,0.0,1726993.6463193742,REF
Fossil CH4,2077,0.0,1726993.6463193742,REF
Fossil CH4,2078,0.0,1726993.6463193742,REF
Fossil CH4,2079,0.0,1726993.6463193742,REF
Fossil CH4,2080,0.0,1726993.6463193742,REF
Fossil CH4,2081,0.0,1726993.6463193742,REF
Fossil CH4,2082,0.0,1726993.6463193742,REF
Fossil CH4,2083,0.0,1726993.6463193742,REF
Fossil CH4,2084,0.0,1726993.6463193742,REF
Fossil CH4,2085,0.0,1726993.6463193742,REF
Fossil CH4,2086,0.0,1726993.6463193742,REF
Fossil CH4,2087,0.0,1726993.6463193742,REF
Fossil CH4,2088,0.0,1726993.6463193742,REF
Fossil CH4,2089,0.0,1726993.6463193742,REF
Fossil CH4,2090,0.0,1726993.6463193742,REF
Fossil CH4,2091,0.0,1726993.6463193742,REF
Fossil CH4,2092,0.0,1726993.6463193742,REF
Fossil CH4,2093,0.0,1726993.6463193742,REF
Fossil CH4,2094,0.0,1726993.6463193742,REF
Fossil CH4,2095,0.0,1726993.6463193742,REF
Fossil CH4,2096,0.0,1726993.6463193742,REF
Fossil CH4,2097,0.0,1726993.6463193742,REF
Fossil CH4,2098,0.0,1726993.6463193742,REF
Fossil CH4,2099,0.0,1726993.6463193742,REF
Fossil CH4,2100,0.0,1726993.6463193742,REF
Fossil CH4,2101,0.0,1726993.6463193742,REF
Fossil CH4,2102,0.0,1726993.6463193742,REF
Fossil CH4,2103,0.0,1726993.6463193742,REF
Fossil CH4,2104,0.0,1726993.6463193742,REF
Fossil CH4,2105,0.0,1726993.6463193742,REF
Fossil CH4,2106,0.0,1726993.6463193742,REF
Fossil CH4,2107,0.0,1726993.6463193742,REF
Fossil CH4,2108,0.0,1726993.6463193742,REF
Fossil CH4,2109,0.0,1726993.6463193742,REF
Fossil CH4,2110,0.0,1726993.6463193742,REF
Fossil CH4,2111,0.0,1726993.6463193742,REF
Fossil CH4,2112,0.0,1726993.6463193742,REF
Fossil CH4,2113,0.0,1726993.6463193742,REF
Fossil CH4,2114,0.0,1726993.6463193742,REF
Fossil CH4,2115,0.0,1726993.6463193742,REF
Fossil CH4,2116,0.0,1726993.6463193742,REF
Fossil CH4,2117,0.0,1726993.6463193742,REF
Fossil CH4,2118,0.0,1726993.6463193742,REF
Fossil CH4,2119,0.0,1726993.6463193742,REF
Fossil CH4,2120,0.0,1726993.6463193742,REF
Fossil CH4,2121,0.0,1726993.6463193742,REF
Fossil CH4,2122,0.0,1726993.6463193742,REF
Fossil CH4,2123,0.0,1726993.6463193742,REF
Fossil CH4,2124,0.0,1726993.6463193742,REF
Fossil CO2,2025,204993.0591724761,204993.0591724761,REF
Fossil CO2,2026,589211.4468843796,794204.5060568557,REF
Fossil CO2,2027,554265.7349962041,1348470.2410530597,REF
Fossil CO2,2028,519342.6219374782,1867812.8629905381,REF
Fossil CO2,2029,484905.5596036588,2352718.4225941966,REF
Fossil CO2,2030,451403.2188399138,2804121.6414341107,REF
Fossil CO2,2031,417939.5410297448,3222061.1824638555,REF
Fossil CO2,2032,384966.9882497367,3607028.1707135923,REF
Fossil CO2,2033,352923.1344417136,3959951.3051553057,REF
Fossil CO2,2034,320934.4267399724,4280885.731895278,REF
Fossil CO2,2035,289442.26627406926,4570327.998169348,REF
Fossil CO2,2036,258873.05360486027,4829201.0517742075,REF
Fossil CO2,2037,228375.92817375172,5057576.979947959,REF
Fossil CO2,2038,198381.15596357675,5255958.135911536,REF
Fossil CO2,2039,169303.8841818776,5425262.020093414,REF
Fossil CO2,2040,140316.14165609813,5565578.161749512,REF
Fossil CO2,2041,133961.53431341134,5699539.696062923,REF
Fossil CO2,2042,127698.57437531954,5827238.270438243,REF
Fossil CO2,2043,121527.61845342918,5948765.888891672,REF
Fossil CO2,2044,115449.0319205993,6064214.920812272,REF
Fossil CO2,2045,131793.51556481022,6196008.436377081,REF
Fossil CO2,2046,106670.47463053274,6302678.911007614,REF
Fossil CO2,2047,103908.66143851524,6406587.572446129,REF
Fossil CO2,2048,101177.84953236418,6507765.421978493,REF
Fossil CO2,2049,98478.14133644148,6606243.563314935,REF
Fossil CO2,2050,95809.64189703028,6702053.205211965,REF
Fossil CO2,2051,94435.67870468,6796488.883916645,REF
Fossil CO2,2052,93065.80732666704,6889554.691243312,REF
Fossil CO2,2053,91699.9976019617,6981254.688845274,REF
Fossil CO2,2054,90338.21856200484,7071592.907407279,REF
Fossil CO2,2055,88980.43841450785,7160573.345821787,REF
Fossil CO2,2056,87959.36448976154,7248532.710311548,REF
Fossil CO2,2057,86934.4692182164,7335467.179529765,REF
Fossil CO2,2058,85905.67397698101,7421372.853506746,REF
Fossil CO2,2059,84872.89803009864,7506245.751536844,REF
Fossil CO2,2060,83836.05846977342,7590081.810006618,REF
Fossil CO2,2061,82795.07015588267,7672876.880162501,REF
Fossil CO2,2062,81749.84565370402,7754626.725816204,REF
Fossil CO2,2063,80700.29516978185,7835327.020985986,REF
Fossil CO2,2064,79646.32648584453,7914973.34747183,REF
Fossil CO2,2065,93565.26226499135,8008538.609736823,REF
Fossil CO2,2066,77524.75310982353,8086063.3628466455,REF
Fossil CO2,2067,76456.95123302584,8162520.314079671,REF
Fossil CO2,2068,75384.3366391851,8237904.650718857,REF
Fossil CO2,2069,74306.80391872679,8312211.454637583,REF
Fossil CO2,2070,73224.24479311804,8385435.699430701,REF
Fossil CO2,2071,72136.5480312931,8457572.247461995,REF
Fossil CO2,2072,71043.59936267276,8528615.846824666,REF
Fossil CO2,2073,69945.28138639953,8598561.128211066,REF
Fossil CO2,2074,68841.47347632474,8667402.601687392,REF
Fossil CO2,2075,67670.93487046807,8735073.536557859,REF
Fossil CO2,2076,0.0,8735073.536557859,REF
Fossil CO2,2077,0.0,8735073.536557859,REF
Fossil CO2,2078,0.0,8735073.536557859,REF
Fossil CO2,2079,0.0,8735073.536557859,REF
Fossil CO2,2080,0.0,8735073.536557859,REF
Fossil CO2,2081,0.0,8735073.536557859,REF
Fossil CO2,2082,0.0,8735073.536557859,REF
Fossil CO2,2083,0.0,8735073.536557859,REF
Fossil CO2,2084,0.0,8735073.536557859,REF
Fossil CO2,2085,0.0,8735073.536557859,REF
Fossil CO2,2086,0.0,8735073.536557859,REF
Fossil CO2,2087,0.0,8735073.536557859,REF
Fossil CO2,2088,0.0,8735073.536557859,REF
Fossil CO2,2089,0.0,8735073.536557859,REF
Fossil CO2,2090,0.0,8735073.536557859,REF
Fossil CO2,2091,0.0,8735073.536557859,REF
Fossil CO2,2092,0.0,8735073.536557859,REF
Fossil CO2,2093,0.0,8735073.536557859,REF
Fossil CO2,2094,0.0,8735073.536557859,REF
Fossil CO2,2095,0.0,8735073.536557859,REF
Fossil CO2,2096,0.0,8735073.536557859,REF
Fossil CO2,2097,0.0,8735073.536557859,REF
Fossil CO2,2098,0.0,8735073.536557859,REF
Fossil CO2,2099,0.0,8735073.536557859,REF
Fossil CO2,2100,0.0,8735073.536557859,REF
Fossil CO2,2101,0.0,8735073.536557859,REF
Fossil CO2,2102,0.0,8735073.536557859,REF
Fossil CO2,2103,0.0,8735073.536557859,REF
Fossil CO2,2104,0.0,8735073.536557859,REF
Fossil CO2,2105,0.0,8735073.536557859,REF
Fossil CO2,2106,0.0,8735073.536557859,REF
Fossil CO2,2107,0.0,8735073.536557859,REF
Fossil CO2,2108,0.0,8735073.536557859,REF
Fossil CO2,2109,0.0,8735073.536557859,REF
Fossil CO2,2110,0.0,8735073.536557859,REF
Fossil CO2,2111,0.0,8735073.536557859,REF
Fossil CO2,2112,0.0,8735073.536557859,REF
Fossil CO2,2113,0.0,8735073.536557859,REF
Fossil CO2,2114,0.0,8735073.536557859,REF
Fossil CO2,2115,0.0,8735073.536557859,REF
Fossil CO2,2116,0.0,8735073.536557859,REF
Fossil CO2,2117,0.0,8735073.536557859,REF
Fossil CO2,2118,0.0,8735073.536557859,REF
Fossil CO2,2119,0.0,8735073.536557859,REF
Fossil CO2,2120,0.0,8735073.536557859,REF
Fossil CO2,2121,0.0,8735073.536557859,REF
Fossil CO2,2122,0.0,8735073.536557859,REF
Fossil CO2,2123,0.0,8735073.536557859,REF
Fossil CO2,2124,0.0,8735073.536557859,REF
N2O,2025,1742.11950254938,1742.11950254938,REF
N2O,2026,2476.3520927354457,4218.4715952848255,REF
N2O,2027,2319.6146682176627,6538.086263502488,REF
N2O,2028,2162.4214041212463,8700.507667623735,REF
N2O,2029,2006.9475305318415,10707.455198155576,REF
N2O,2030,1855.3134044438348,12562.768602599412,REF
N2O,2031,1703.337712033413,14266.106314632823,REF
N2O,2032,1553.1554039085934,15819.261718541416,REF
N2O,2033,1406.8450285316046,17226.106747073023,REF
N2O,2034,1260.3112681977336,18486.418015270756,REF
N2O,2035,1115.647676660237,19602.06569193099,REF
N2O,2036,974.8898338646056,20576.955525795598,REF
N2O,2037,834.0308247154586,21410.986350511055,REF
N2O,2038,695.1216577385409,22106.108008249597,REF
N2O,2039,560.153752195125,22666.261760444722,REF
N2O,2040,425.21106943139085,23091.472829876115,REF
N2O,2041,398.60104678459874,23490.073876660714,REF
N2O,2042,372.33514526744057,23862.409021928153,REF
N2O,2043,346.4182656276568,24208.82728755581,REF
N2O,2044,320.85536971757546,24529.682657273384,REF
N2O,2045,593.9579409875271,25123.64059826091,REF
N2O,2046,284.8526083872668,25408.493206648178,REF
N2O,2047,274.1754030388045,25682.66860968698,REF
N2O,2048,263.6216559295633,25946.290265616546,REF
N2O,2049,253.19318050473217,26199.483446121278,REF
N2O,2050,242.89181314974832,26442.375259271026,REF
N2O,2051,238.43677762116437,26680.812036892192,REF
N2O,2052,234.00208794571728,26914.814124837907,REF
N2O,2053,229.5881232479861,27144.402248085895,REF
N2O,2054,225.19526791270675,27369.5975159986,REF
N2O,2055,220.8239116495293,27590.421427648133,REF
N2O,2056,218.5198014326434,27808.941229080774,REF
N2O,2057,216.1944553265269,28025.1356844073,REF
N2O,2058,213.84767761007768,28238.983362017378,REF
N2O,2059,211.47927075832476,28450.462632775703,REF
N2O,2060,209.08903542580384,28659.551668201508,REF
N2O,2061,206.67677042977783,28866.228438631286,REF
N2O,2062,204.24227273330425,29070.47071136459,REF
N2O,2063,201.7853374281452,29272.256048792733,REF
N2O,2064,199.3057577175213,29471.561806510257,REF
N2O,2065,427.7212994095079,29899.283105919763,REF
N2O,2066,194.27782834545567,30093.56093426522,REF
N2O,2067,191.72905549028965,30285.28998975551,REF
N2O,2068,189.15679180659063,30474.4467815621,REF
N2O,2069,186.56082079055193,30661.007602352653,REF
N2O,2070,183.94092394295433,30844.948526295608,REF
N2O,2071,181.29688075077496,31026.245407046383,REF
N2O,2072,178.62846866862736,31204.87387571501,REF
N2O,2073,175.93546310002986,31380.809338815037,REF
N2O,2074,173.2176373785017,31554.02697619354,REF
N2O,2075,167.94021882061352,31721.967195014153,REF
N2O,2076,0.0,31721.967195014153,REF
N2O,2077,0.0,31721.967195014153,REF
N2O,2078,0.0,31721.967195014153,REF
N2O,2079,0.0,31721.967195014153,REF
N2O,2080,0.0,31721.967195014153,REF
N2O,2081,0.0,31721.967195014153,REF
N2O,2082,0.0,31721.967195014153,REF
N2O,2083,0.0,31721.967195014153,REF
N2O,2084,0.0,31721.967195014153,REF
N2O,2085,0.0,31721.967195014153,REF
N2O,2086,0.0,31721.967195014153,REF
N2O,2087,0.0,31721.967195014153,REF
N2O,2088,0.0,31721.967195014153,REF
N2O,2089,0.0,31721.967195014153,REF
N2O,2090,0.0,31721.967195014153,REF
N2O,2091,0.0,31721.967195014153,REF
N2O,2092,0.0,31721.967195014153,REF
N2O,2093,0.0,31721.967195014153,REF
N2O,2094,0.0,31721.967195014153,REF
N2O,2095,0.0,31721.967195014153,REF
N2O,2096,0.0,31721.967195014153,REF
N2O,2097,0.0,31721.967195014153,REF
N2O,2098,0.0,31721.967195014153,REF
N2O,2099,0.0,31721.967195014153,REF
N2O,2100,0.0,31721.967195014153,REF
N2O,2101,0.0,31721.967195014153,REF
N2O,2102,0.0,31721.967195014153,REF
N2O,2103,0.0,31721.967195014153,REF
N2O,2104,0.0,31721.967195014153,REF
N2O,2105,0.0,31721.967195014153,REF
N2O,2106,0.0,31721.967195014153,REF
N2O,2107,0.0,31721.967195014153,REF
N2O,2108,0.0,31721.967195014153,REF
N2O,2109,0.0,31721.967195014153,REF
N2O,2110,0.0,31721.967195014153,REF
N2O,2111,0.0,31721.967195014153,REF
N2O,2112,0.0,31721.967195014153,REF
N2O,2113,0.0,31721.967195014153,REF
N2O,2114,0.0,31721.967195014153,REF
N2O,2115,0.0,31721.967195014153,REF
N2O,2116,0.0,31721.967195014153,REF
N2O,2117,0.0,31721.967195014153,REF
N2O,2118,0.0,31721.967195014153,REF
N2O,2119,0.0,31721.967195014153,REF
N2O,2120,0.0,31721.967195014153,REF
N2O,2121,0.0,31721.967195014153,REF
N2O,2122,0.0,31721.967195014153,REF
N2O,2123,0.0,31721.967195014153,REF
N2O,2124,0.0,31721.967195014153,REF
